Year,State,value
1968,Del.,4.494382022
1968,Fla.,8.907197264
1968,Ga.,0.089245872
1968,Hawaii,5.040871935
1968,Iowa,6.528719229
1968,Idaho,3.021582734
1968,Ill.,13.48794907
1968,Ind.,15.49185156
1968,Kan.,0.94765343
1968,Ky.,4.41314554
1968,La.,0.777130169
1968,Mass.,9.825560698
1968,Md.,2.726081258
1968,Maine,3.521126761
1968,Mich.,4.036338546
1968,Minn.,0.513097489
1968,Mo.,0.700525394
1968,Miss.,10.86074808
1968,Mont.,9.714285714
1968,N.C.,6.474820144
1968,N.D.,22.86634461
1968,Neb.,4.567143831
1968,N.H.,21.01551481
1968,N.J.,9.735902926
1968,N.M,17.70623742
1968,Nev.,1.724137931
1968,N.Y.,21.04592543
1968,Ohio,3.17611259
1968,Okla.,4.954055134
1968,Ore.,30.63872255
1968,Pa.,2.512562814
1968,R.I.,7.26681128
1968,S.C.,1.484955061
1968,S.D.,0.597907324
1968,Tenn.,1.676121712
1968,Texas,47.56446991
1968,Utah,2.040816327
1968,Va.,9.499780606
1968,Vt.,1.860465116
1968,Wash.,18.28746177
1968,Wis.,31.85270426
1968,W.Va.,20.53318208
1968,Wyo.,16.97530864
1969,Alaska,6.756756757
1969,Ala.,0.348837209
1969,Ark.,1.515943544
1969,Ariz.,31.20322395
1969,Calif.,4.555831769
1969,Colo.,6.417359187
1969,Conn.,21.4
1969,D.C.,5.905511811
1969,Del.,93.7037037
1969,Fla.,9.200421623
1969,Ga.,0.043946385
1969,Hawaii,7.066666667
1969,Iowa,9.946524064
1969,Idaho,12.72984441
1969,Ill.,10.14584654
1969,Ind.,10.49970834
1969,Kan.,0.402504472
1969,Ky.,2.220137586
1969,La.,3.426360873
1969,Mass.,6.566371681
1969,Md.,2.559462254
1969,Maine,0.806451613
1969,Mich.,4.43001936
1969,Minn.,0.71846727
1969,Mo.,1.594827586
1969,Miss.,1.036036036
1969,Mont.,17.14697406
1969,N.C.,7.414032995
1969,N.D.,13.04347826
1969,Neb.,44.84396201
1969,N.H.,27.0718232
1969,N.J.,13.46018323
1969,N.M,28.28882295
1969,Nev.,0.208333333
1969,N.Y.,30.48881524
1969,Ohio,5.348859226
1969,Okla.,5.601577909
1969,Ore.,9.796314258
1969,Pa.,10.65496976
1969,R.I.,2.896995708
1969,S.C.,5.291828794
1969,S.D.,7.634730539
1969,Tenn.,0.487554529
1969,Texas,44.88003622
1969,Utah,1.050620821
1969,Va.,20.24273949
1969,Vt.,0.686498856
1969,Wash.,1.675142088
1969,Wis.,15.32663317
1969,W.Va.,13.860252
1969,Wyo.,2.431610942
1970,Alaska,33.59639948
1970,Ala.,13.92591983
1970,Ark.,1.673163272
1970,Ariz.,53.0642774
1970,Calif.,9.579307202
1970,Colo.,10.41881917
1970,Conn.,3.789687998
1970,D.C.,46.01343592
1970,Del.,47.45815537
1970,Fla.,20.18634582
1970,Ga.,0.382039881
1970,Hawaii,23.95078114
1970,Iowa,31.34966625
1970,Idaho,13.26559757
1970,Ill.,29.39549455
1970,Ind.,5.4631328
1970,Kan.,3.3828897
1970,Ky.,32.44338402
1970,La.,8.327747813
1970,Mass.,15.77320055
1970,Md.,34.64130817
1970,Maine,41.46190134
1970,Mich.,20.26924782
1970,Minn.,1.271575919
1970,Mo.,16.48410712
1970,Miss.,6.091553399
1970,Mont.,16.03795086
1970,N.C.,19.46755002
1970,N.D.,51.21577637
1970,Neb.,52.30612174
1970,N.H.,8.400592767
1970,N.J.,23.48543978
1970,N.M,28.6599028
1970,Nev.,4.03832175
1970,N.Y.,8.541243803
1970,Ohio,37.67180776
1970,Okla.,30.62704093
1970,Ore.,21.15273577
1970,Pa.,17.65042401
1970,R.I.,11.42136855
1970,S.C.,23.96452049
1970,S.D.,15.79032827
1970,Tenn.,13.60372014
1970,Texas,72.34674168
1970,Utah,3.541616721
1970,Va.,51.90663205
1970,Vt.,1.980991288
1970,Wash.,19.66612261
1970,Wis.,31.01640351
1970,W.Va.,19.71019797
1970,Wyo.,3.232584451
1971,Alaska,19.4166379
1971,Ala.,55.23535062
1971,Ark.,21.89595163
1971,Ariz.,25.34493258
1971,Calif.,13.9127265
1971,Colo.,37.17844698
1971,Conn.,38.90899694
1971,D.C.,2.155634087
1971,Del.,7.330956009
1971,Fla.,30.83287503
1971,Ga.,23.5991758
1971,Hawaii,59.03437153
1971,Iowa,94.81566011
1971,Idaho,35.89972708
1971,Ill.,29.04385978
1971,Ind.,58.19967619
1971,Kan.,62.44529389
1971,Ky.,111.4299487
1971,La.,42.18897791
1971,Mass.,8.089853622
1971,Md.,13.64919937
1971,Maine,120.2755121
1971,Mich.,28.85165751
1971,Minn.,2.04147713
1971,Mo.,42.82610249
1971,Miss.,66.83666238
1971,Mont.,112.9767424
1971,N.C.,35.84127972
1971,N.D.,36.12630898
1971,Neb.,4.871584377
1971,N.H.,26.62887415
1971,N.J.,17.39594674
1971,N.M,37.26718439
1971,Nev.,1.280201321
1971,N.Y.,23.90481695
1971,Ohio,37.0708346
1971,Okla.,25.05034518
1971,Ore.,15.92866144
1971,Pa.,15.57745805
1971,R.I.,24.72327373
1971,S.C.,32.803802
1971,S.D.,31.30380341
1971,Tenn.,24.73983487
1971,Texas,77.39506298
1971,Utah,30.03217229
1971,Va.,32.39732762
1971,Vt.,26.55767225
1971,Wash.,33.12175435
1971,Wis.,87.55307155
1971,W.Va.,31.9862398
1971,Wyo.,24.47134693
1972,Alaska,3.932922494
1972,Ala.,3.99465889
1972,Ark.,0.631295963
1972,Ariz.,40.85786453
1972,Calif.,15.43936938
1972,Colo.,20.9145676
1972,Conn.,50.06822448
1972,D.C.,0.273415285
1972,Del.,9.692622703
1972,Fla.,17.6403036
1972,Ga.,3.584248369
1972,Hawaii,11.27296426
1972,Iowa,33.34829059
1972,Idaho,14.06516519
1972,Ill.,40.20844756
1972,Ind.,23.80918038
1972,Kan.,1.721396026
1972,Ky.,14.3873197
1972,La.,3.246774673
1972,Mass.,21.96786396
1972,Md.,0.317229929
1972,Maine,20.94381034
1972,Mich.,25.74368063
1972,Minn.,0.668495258
1972,Mo.,3.742698862
1972,Miss.,9.023019766
1972,Mont.,2.3390268
1972,N.C.,0.68647525
1972,N.D.,9.483542103
1972,Neb.,1.569071508
1972,N.H.,99.00730507
1972,N.J.,5.659284096
1972,N.M,12.12089416
1972,Nev.,0.175749704
1972,N.Y.,3.603442426
1972,Ohio,2.767635457
1972,Okla.,0.482208187
1972,Ore.,9.010085944
1972,Pa.,0.563473764
1972,R.I.,52.26812935
1972,S.C.,7.599208386
1972,S.D.,1.768046971
1972,Tenn.,4.701739716
1972,Texas,13.16189809
1972,Utah,13.67474616
1972,Va.,1.571014337
1972,Vt.,17.07832547
1972,Wash.,28.37199917
1972,Wis.,76.36634983
1972,W.Va.,15.44542616
1972,Wyo.,14.40429756
1973,Alaska,1.466004814
1973,Ala.,0.413622064
1973,Ark.,3.66421862
1973,Ariz.,1.169487531
1973,Calif.,3.797133872
1973,Colo.,6.531817427
1973,Conn.,59.17281031
1973,D.C.,1.392860476
1973,Del.,1.719932991
1973,Fla.,4.735646112
1973,Ga.,1.020118538
1973,Hawaii,3.4563088
1973,Iowa,10.18297978
1973,Idaho,31.68356044
1973,Ill.,19.4900705
1973,Ind.,13.27889979
1973,Kan.,1.189689883
1973,Ky.,12.35249091
1973,La.,2.355953718
1973,Mass.,69.160246
1973,Md.,0.339903589
1973,Maine,5.382232966
1973,Mich.,46.65749091
1973,Minn.,0.614765909
1973,Mo.,1.167656742
1973,Miss.,2.733081385
1973,Mont.,48.61362893
1973,N.C.,0.109670949
1973,N.D.,11.1888729
1973,Neb.,0.389815169
1973,N.H.,90.32814733
1973,N.J.,10.09217841
1973,N.M,13.96612243
1973,Nev.,0.167554145
1973,N.Y.,9.817296892
1973,Ohio,3.743349633
1973,Okla.,2.413367423
1973,Ore.,19.51848852
1973,Pa.,3.403284878
1973,R.I.,68.06120248
1973,S.C.,2.777046411
1973,S.D.,0.441445882
1973,Tenn.,3.915975972
1973,Texas,4.075434998
1973,Utah,10.74578228
1973,Va.,8.750632912
1973,Vt.,25.58128718
1973,Wash.,25.01446501
1973,Wis.,29.93984313
1973,W.Va.,12.44872475
1973,Wyo.,19.69898851
1974,Alaska,0.265837254
1974,Ala.,0.570836144
1974,Ark.,0.648290412
1974,Ariz.,0.919098741
1974,Calif.,5.121217072
1974,Colo.,6.109368523
1974,Conn.,5.644768856
1974,D.C.,0.141468528
1974,Del.,2.727633829
1974,Fla.,2.676552066
1974,Ga.,0.059240829
1974,Hawaii,7.10932563
1974,Iowa,4.616697798
1974,Idaho,6.490525035
1974,Ill.,18.75706877
1974,Ind.,4.808260368
1974,Kan.,8.243524229
1974,Ky.,5.479027006
1974,La.,0.360257986
1974,Mass.,7.103461835
1974,Md.,0.579836757
1974,Maine,3.451508636
1974,Mich.,25.09413591
1974,Minn.,2.161466644
1974,Mo.,5.511294202
1974,Miss.,0.625143523
1974,Mont.,46.24382525
1974,N.C.,0.108162911
1974,N.D.,5.791330535
1974,Neb.,6.091566615
1974,N.H.,20.2762641
1974,N.J.,75.02284415
1974,N.M,5.345085625
1974,Nev.,26.77540276
1974,N.Y.,7.865143887
1974,Ohio,27.40838918
1974,Okla.,1.045164439
1974,Ore.,1.030192805
1974,Pa.,7.735533775
1974,R.I.,6.576239833
1974,S.C.,1.998602357
1974,S.D.,4.111347024
1974,Tenn.,1.30976811
1974,Texas,1.424156543
1974,Utah,1.213562778
1974,Va.,0.851924607
1974,Vt.,11.88210451
1974,Wash.,2.181513523
1974,Wis.,13.91137689
1974,W.Va.,12.70185914
1974,Wyo.,4.453817839
1975,Alaska,
1975,Ala.,0.133863827
1975,Ark.,0.092159061
1975,Ariz.,3.537700162
1975,Calif.,23.78292142
1975,Colo.,44.44771998
1975,Conn.,4.183781522
1975,D.C.,0.288894185
1975,Del.,5.930534799
1975,Fla.,0.946076086
1975,Ga.,0.779299924
1975,Hawaii,7.188746625
1975,Iowa,24.11230547
1975,Idaho,2.333768581
1975,Ill.,16.45970374
1975,Ind.,9.630572
1975,Kan.,93.30721716
1975,Ky.,4.476862977
1975,La.,0.075937736
1975,Mass.,2.733442996
1975,Md.,1.541968405
1975,Maine,1.470031569
1975,Mich.,35.26046353
1975,Minn.,5.826447532
1975,Mo.,5.434974661
1975,Miss.,1.481630254
1975,Mont.,6.99839037
1975,N.C.,0.053495351
1975,N.D.,131.9300028
1975,Neb.,25.53338006
1975,N.H.,2.366169456
1975,N.J.,6.539736735
1975,N.M,9.081010178
1975,Nev.,4.327833378
1975,N.Y.,6.80581483
1975,Ohio,1.060202581
1975,Okla.,9.586761072
1975,Ore.,8.451549913
1975,Pa.,4.740540311
1975,R.I.,0.528491506
1975,S.C.,0.577512937
1975,S.D.,51.86555748
1975,Tenn.,4.094845831
1975,Texas,2.177604324
1975,Utah,27.84470966
1975,Va.,0.83953827
1975,Vt.,15.25999736
1975,Wash.,8.122135255
1975,Wis.,32.02851931
1975,W.Va.,11.70522207
1975,Wyo.,0.755758883
1976,Alaska,2.726578689
1976,Ala.,
1976,Ark.,0.905382954
1976,Ariz.,10.01980458
1976,Calif.,10.39709568
1976,Colo.,16.69052794
1976,Conn.,7.680536354
1976,D.C.,1.919589857
1976,Del.,18.75541753
1976,Fla.,3.805251088
1976,Ga.,0.095791001
1976,Hawaii,1.197919106
1976,Iowa,1.441529009
1976,Idaho,224.3429028
1976,Ill.,17.84598284
1976,Ind.,79.93529977
1976,Kan.,32.18929893
1976,Ky.,21.88212586
1976,La.,7.821726414
1976,Mass.,0.749364043
1976,Md.,19.88202691
1976,Maine,0.906143472
1976,Mich.,65.65181314
1976,Minn.,10.77866046
1976,Mo.,4.811673366
1976,Miss.,0.73194505
1976,Mont.,65.84817515
1976,N.C.,0.33417716
1976,N.D.,0.461702544
1976,Neb.,3.532792666
1976,N.H.,1.149738492
1976,N.J.,8.531901064
1976,N.M,1.316092521
1976,Nev.,12.38329847
1976,N.Y.,17.36411109
1976,Ohio,6.740074683
1976,Okla.,10.06963729
1976,Ore.,7.152570041
1976,Pa.,28.49433783
1976,R.I.,2.209991265
1976,S.C.,0.167130118
1976,S.D.,0.726237509
1976,Tenn.,4.793212449
1976,Texas,1.985894088
1976,Utah,166.5009488
1976,Va.,16.48337259
1976,Vt.,34.35441149
1976,Wash.,10.24880497
1976,Wis.,88.53318071
1976,W.Va.,11.11059867
1976,Wyo.,0.967693551
1977,Alaska,15.07043576
1977,Ala.,2.061674873
1977,Ark.,2.050708676
1977,Ariz.,8.666903085
1977,Calif.,34.76096777
1977,Colo.,15.68628585
1977,Conn.,25.03536164
1977,D.C.,2.105098549
1977,Del.,1.176913662
1977,Fla.,3.306953876
1977,Ga.,14.38889404
1977,Hawaii,4.723138225
1977,Iowa,123.7462171
1977,Idaho,18.55735761
1977,Ill.,16.55193782
1977,Ind.,71.18551486
1977,Kan.,61.22474319
1977,Ky.,33.0196101
1977,La.,2.236653141
1977,Mass.,12.28979011
1977,Md.,8.485508783
1977,Maine,15.89488185
1977,Mich.,13.4848365
1977,Minn.,68.08886219
1977,Mo.,18.59124199
1977,Miss.,2.090186734
1977,Mont.,119.6445942
1977,N.C.,0.902857405
1977,N.D.,4.759704039
1977,Neb.,13.68387937
1977,N.H.,29.05150754
1977,N.J.,2.666374998
1977,N.M,1.938557422
1977,Nev.,10.8418261
1977,N.Y.,26.1869104
1977,Ohio,17.29411321
1977,Okla.,1.782448096
1977,Ore.,12.74670432
1977,Pa.,27.07208346
1977,R.I.,6.72398867
1977,S.C.,3.31760591
1977,S.D.,10.60152778
1977,Tenn.,15.7590396
1977,Texas,13.99214795
1977,Utah,1.755014589
1977,Va.,50.77567625
1977,Vt.,47.17842882
1977,Wash.,12.36798589
1977,Wis.,45.34978524
1977,W.Va.,13.88170397
1977,Wyo.,5.775272593
1978,Alaska,0.496582273
1978,Ala.,3.414162775
1978,Ark.,0.968594213
1978,Ariz.,2.504201177
1978,Calif.,2.777672671
1978,Colo.,1.754857621
1978,Conn.,17.05472078
1978,D.C.,0.307684734
1978,Del.,1.848789211
1978,Fla.,11.60599986
1978,Ga.,1.036771316
1978,Hawaii,2.202860362
1978,Iowa,2.983806164
1978,Idaho,0.428896011
1978,Ill.,6.949296546
1978,Ind.,3.980968426
1978,Kan.,4.466363181
1978,Ky.,3.349988083
1978,La.,21.21969758
1978,Mass.,5.48933118
1978,Md.,1.216846887
1978,Maine,117.7662189
1978,Mich.,82.21216999
1978,Minn.,2.123291121
1978,Mo.,3.542035205
1978,Miss.,31.19180206
1978,Mont.,13.84469805
1978,N.C.,2.146478805
1978,N.D.,27.41631133
1978,Neb.,0.510417624
1978,N.H.,7.150132992
1978,N.J.,1.031695869
1978,N.M,
1978,Nev.,2.613125468
1978,N.Y.,10.46415464
1978,Ohio,4.639620059
1978,Okla.,0.941078409
1978,Ore.,20.5563189
1978,Pa.,2.750678732
1978,R.I.,0.841766784
1978,S.C.,6.471932684
1978,S.D.,
1978,Tenn.,22.27839086
1978,Texas,7.538681102
1978,Utah,3.238893763
1978,Va.,49.88747999
1978,Vt.,10.48732419
1978,Wash.,10.67793168
1978,Wis.,33.2492599
1978,W.Va.,45.56814987
1978,Wyo.,
1979,Alaska,4.479272168
1979,Ala.,3.312884192
1979,Ark.,0.481098304
1979,Ariz.,3.237418674
1979,Calif.,4.115278152
1979,Colo.,2.525983023
1979,Conn.,0.128717689
1979,D.C.,0.156658045
1979,Del.,0.168254428
1979,Fla.,6.227989137
1979,Ga.,10.1590579
1979,Hawaii,7.981830451
1979,Iowa,0.549109619
1979,Idaho,2.330668955
1979,Ill.,11.5258209
1979,Ind.,3.642838616
1979,Kan.,3.173019687
1979,Ky.,1.638996311
1979,La.,6.181792244
1979,Mass.,0.470626213
1979,Md.,0.403132577
1979,Maine,1.867230985
1979,Mich.,9.447124069
1979,Minn.,29.88245743
1979,Mo.,9.742334573
1979,Miss.,1.071157382
1979,Mont.,7.88112217
1979,N.C.,1.955195089
1979,N.D.,2.604497815
1979,Neb.,4.267991655
1979,N.H.,3.15008527
1979,N.J.,0.678902942
1979,N.M,3.146840802
1979,Nev.,2.62338334
1979,N.Y.,8.901888544
1979,Ohio,3.019181061
1979,Okla.,0.859421741
1979,Ore.,2.77239229
1979,Pa.,0.531022906
1979,R.I.,10.87468353
1979,S.C.,3.363422619
1979,S.D.,0.28953281
1979,Tenn.,1.742494206
1979,Texas,4.554018566
1979,Utah,1.505779799
1979,Va.,5.984868009
1979,Vt.,23.26690859
1979,Wash.,25.14425883
1979,Wis.,13.74908702
1979,W.Va.,4.564935958
1979,Wyo.,0.42593338
1980,Alaska,1.433722589
1980,Ala.,0.561434885
1980,Ark.,0.784929014
1980,Ariz.,11.60098174
1980,Calif.,3.648202439
1980,Colo.,0.805937611
1980,Conn.,0.862940723
1980,D.C.,0.785061227
1980,Del.,0.671169093
1980,Fla.,3.993024863
1980,Ga.,15.2109828
1980,Hawaii,0.920061951
1980,Iowa,0.068776193
1980,Idaho,
1980,Ill.,2.962391263
1980,Ind.,2.007139944
1980,Kan.,3.10292182
1980,Ky.,1.716436982
1980,La.,0.443582908
1980,Mass.,1.005428447
1980,Md.,1.994413296
1980,Maine,4.236416768
1980,Mich.,3.0404091
1980,Minn.,26.89866645
1980,Mo.,1.013774355
1980,Miss.,3.899117618
1980,Mont.,0.251468576
1980,N.C.,2.19922161
1980,N.D.,0
1980,Neb.,4.941353107
1980,N.H.,26.6916928
1980,N.J.,8.93692207
1980,N.M,0.975428213
1980,Nev.,1.41567029
1980,N.Y.,10.98604977
1980,Ohio,3.522324586
1980,Okla.,22.67321757
1980,Ore.,0.074963024
1980,Pa.,9.503677805
1980,R.I.,0.209860726
1980,S.C.,5.032625568
1980,S.D.,
1980,Tenn.,3.868047293
1980,Texas,1.335926704
1980,Utah,2.969373878
1980,Va.,6.575929856
1980,Vt.,41.89342777
1980,Wash.,4.084300915
1980,Wis.,31.29269289
1980,W.Va.,1.791083882
1980,Wyo.,
1981,Alaska,
1981,Ala.,0
1981,Ark.,0.610219343
1981,Ariz.,0.380641145
1981,Calif.,1.398065569
1981,Colo.,0.261304353
1981,Conn.,0.286714327
1981,D.C.,0.31537086
1981,Del.,
1981,Fla.,2.86494451
1981,Ga.,1.946974331
1981,Hawaii,0.805007144
1981,Iowa,0.034623773
1981,Idaho,0.205397645
1981,Ill.,0.245110655
1981,Ind.,0.329192699
1981,Kan.,0.041645809
1981,Ky.,0.027148498
1981,La.,0.091898926
1981,Mass.,1.056968524
1981,Md.,0.116742701
1981,Maine,0.43987599
1981,Mich.,0.383974106
1981,Minn.,0.193636617
1981,Mo.,0.020286235
1981,Miss.,
1981,Mont.,
1981,N.C.,0.09968266
1981,N.D.,
1981,Neb.,0.252879667
1981,N.H.,0.949648577
1981,N.J.,0.793974621
1981,N.M,1.099849467
1981,Nev.,1.588135268
1981,N.Y.,1.984111418
1981,Ohio,0.18592394
1981,Okla.,0.249522554
1981,Ore.,0.187622752
1981,Pa.,4.330887943
1981,R.I.,
1981,S.C.,0
1981,S.D.,
1981,Tenn.,0.086094806
1981,Texas,6.026840967
1981,Utah,
1981,Va.,0.236674196
1981,Vt.,0.385275539
1981,Wash.,0.093533295
1981,Wis.,0.126880206
1981,W.Va.,0.615509611
1981,Wyo.,0.197472354
1982,Alaska,0.204743078
1982,Ala.,0.050837523
1982,Ark.,
1982,Ariz.,0.538915601
1982,Calif.,3.154570898
1982,Colo.,0.223383105
1982,Conn.,0.252976106
1982,D.C.,0.158119516
1982,Del.,
1982,Fla.,1.990725267
1982,Ga.,
1982,Hawaii,0.493721346
1982,Iowa,
1982,Idaho,
1982,Ill.,0.219128748
1982,Ind.,0.055041882
1982,Kan.,1.821545656
1982,Ky.,0.054134759
1982,La.,0.341272391
1982,Mass.,0.086215711
1982,Md.,0.115919799
1982,Maine,
1982,Mich.,0.618938136
1982,Minn.,
1982,Mo.,0.040455259
1982,Miss.,0.155780407
1982,Mont.,
1982,N.C.,0.032910673
1982,N.D.,
1982,Neb.,0.189358913
1982,N.H.,0.521847675
1982,N.J.,0.080345109
1982,N.M,
1982,Nev.,
1982,N.Y.,1.02900988
1982,Ohio,0.027939121
1982,Okla.,1.002916969
1982,Ore.,0.716152557
1982,Pa.,0.059132994
1982,R.I.,
1982,S.C.,
1982,S.D.,
1982,Tenn.,0.1287623
1982,Texas,1.110992887
1982,Utah,0.188094496
1982,Va.,0.143764476
1982,Vt.,0.382188488
1982,Wash.,0.860411891
1982,Wis.,0.021179988
1982,W.Va.,0.102824539
1982,Wyo.,0
1983,Alaska,
1983,Ala.,0.025304796
1983,Ark.,0.043107759
1983,Ariz.,
1983,Calif.,0.603612551
1983,Colo.,
1983,Conn.,0
1983,D.C.,
1983,Del.,
1983,Fla.,1.458343241
1983,Ga.,0.137104766
1983,Hawaii,0.097283646
1983,Iowa,
1983,Idaho,0.10092457
1983,Ill.,1.708707891
1983,Ind.,6.796960678
1983,Kan.,
1983,Ky.,
1983,La.,0.090899237
1983,Mass.,0.136968172
1983,Md.,0.183265857
1983,Maine,
1983,Mich.,0.033151179
1983,Minn.,0
1983,Mo.,0.040198759
1983,Miss.,0.077577984
1983,Mont.,
1983,N.C.,
1983,N.D.,
1983,Neb.,
1983,N.H.,
1983,N.J.,0.359258825
1983,N.M,
1983,Nev.,0.21623445
1983,N.Y.,0.174690364
1983,Ohio,0.819538849
1983,Okla.,0.030436462
1983,Ore.,0.375011063
1983,Pa.,
1983,R.I.,
1983,S.C.,
1983,S.D.,
1983,Tenn.,0.021336806
1983,Texas,0.23114763
1983,Utah,0.616392844
1983,Va.,0.372085112
1983,Vt.,
1983,Wash.,0.713684509
1983,Wis.,
1983,W.Va.,0.051875373
1983,Wyo.,
1984,Alaska,
1984,Ala.,0
1984,Ark.,0.386756429
1984,Ariz.,
1984,Calif.,1.179980764
1984,Colo.,
1984,Conn.,0.31238959
1984,D.C.,
1984,Del.,
1984,Fla.,0.140955279
1984,Ga.,0.050313107
1984,Hawaii,16.63944722
1984,Iowa,
1984,Idaho,
1984,Ill.,1.342128103
1984,Ind.,0.036635331
1984,Kan.,
1984,Ky.,0.027064874
1984,La.,0.181483345
1984,Mass.,1.445398048
1984,Md.,0.294579444
1984,Maine,
1984,Mich.,3.294296471
1984,Minn.,1.075448187
1984,Mo.,0.119993568
1984,Miss.,
1984,Mont.,
1984,N.C.,
1984,N.D.,
1984,Neb.,
1984,N.H.,3.310750005
1984,N.J.,0.079307089
1984,N.M,5.075221033
1984,Nev.,
1984,N.Y.,0.820608653
1984,Ohio,0.093153879
1984,Okla.,0.275117292
1984,Ore.,
1984,Pa.,0.042477773
1984,R.I.,
1984,S.C.,
1984,S.D.,
1984,Tenn.,
1984,Texas,3.336870129
1984,Utah,1.704292992
1984,Va.,0.069989377
1984,Vt.,0.754667145
1984,Wash.,3.909003845
1984,Wis.,0.674001062
1984,W.Va.,
1984,Wyo.,
1985,Alaska,
1985,Ala.,
1985,Ark.,
1985,Ariz.,7.496383297
1985,Calif.,0.955640673
1985,Colo.,0.277996571
1985,Conn.,0.186119228
1985,D.C.,4.386865099
1985,Del.,
1985,Fla.,0.968501835
1985,Ga.,0.131478047
1985,Hawaii,2.281885065
1985,Iowa,
1985,Idaho,6.261209585
1985,Ill.,2.406198437
1985,Ind.,0.055004411
1985,Kan.,0.041107958
1985,Ky.,0.054232744
1985,La.,0.953046788
1985,Mass.,1.37225849
1985,Md.,2.562984223
1985,Maine,
1985,Mich.,0.766890069
1985,Minn.,
1985,Mo.,0.019908152
1985,Miss.,0.038556491
1985,Mont.,20.52255084
1985,N.C.,0.142369516
1985,N.D.,0.149362521
1985,Neb.,
1985,N.H.,
1985,N.J.,0.327991059
1985,N.M,0.273461455
1985,Nev.,
1985,N.Y.,0.93083665
1985,Ohio,0
1985,Okla.,
1985,Ore.,0.186321887
1985,Pa.,0.339479266
1985,R.I.,
1985,S.C.,0.029915417
1985,S.D.,
1985,Tenn.,
1985,Texas,2.55417616
1985,Utah,
1985,Va.,0.481786741
1985,Vt.,
1985,Wash.,1.998778275
1985,Wis.,1.219610154
1985,W.Va.,2.496878901
1985,Wyo.,1.008810955
1986,Alaska,
1986,Ala.,0.024904963
1986,Ark.,12.20993402
1986,Ariz.,7.448132919
1986,Calif.,1.544434459
1986,Colo.,0.153351654
1986,Conn.,0.277154096
1986,D.C.,
1986,Del.,0.156998934
1986,Fla.,3.334088226
1986,Ga.,1.497954326
1986,Hawaii,2.809204452
1986,Iowa,5.095751336
1986,Idaho,0.101523152
1986,Ill.,3.634391456
1986,Ind.,0.694316037
1986,Kan.,4.04847207
1986,Ky.,0.08144806
1986,La.,0.092077894
1986,Mass.,0.62339896
1986,Md.,0.766609638
1986,Maine,1.266278004
1986,Mich.,1.164628259
1986,Minn.,0.850031735
1986,Mo.,0.61304852
1986,Miss.,0.38631741
1986,Mont.,0.248427763
1986,N.C.,0.062463888
1986,N.D.,3.176351008
1986,Neb.,0
1986,N.H.,2.655818281
1986,N.J.,11.6155647
1986,N.M,2.570137705
1986,Nev.,0.293147387
1986,N.Y.,5.28853343
1986,Ohio,
1986,Okla.,0.996846849
1986,Ore.,0.259164136
1986,Pa.,0.228603051
1986,R.I.,0.202101042
1986,S.C.,7.543249443
1986,S.D.,
1986,Tenn.,1.212646566
1986,Texas,2.238025974
1986,Utah,0.774676885
1986,Va.,0.859704922
1986,Vt.,
1986,Wash.,4.722080204
1986,Wis.,5.839362283
1986,W.Va.,0.107666675
1986,Wyo.,
1987,Alaska,
1987,Ala.,0.099407432
1987,Ark.,
1987,Ariz.,0.990047757
1987,Calif.,2.719200496
1987,Colo.,0.275880588
1987,Conn.,0.672381296
1987,D.C.,
1987,Del.,3.088221215
1987,Fla.,0.690697804
1987,Ga.,0.142492047
1987,Hawaii,0.185214682
1987,Iowa,
1987,Idaho,
1987,Ill.,1.641764667
1987,Ind.,
1987,Kan.,
1987,Ky.,
1987,La.,
1987,Mass.,1.086959794
1987,Md.,0.236157722
1987,Maine,0.249202552
1987,Mich.,0.303753592
1987,Minn.,0.651743904
1987,Mo.,3.738879784
1987,Miss.,0.15501761
1987,Mont.,17.12067703
1987,N.C.,0.21602958
1987,N.D.,0
1987,Neb.,
1987,N.H.,16.25750409
1987,N.J.,0.505683559
1987,N.M,10.53453011
1987,Nev.,0.186042704
1987,N.Y.,2.430145983
1987,Ohio,0.009260501
1987,Okla.,0.126300221
1987,Ore.,2.991284782
1987,Pa.,0.253255344
1987,R.I.,0.20072099
1987,S.C.,0.058614998
1987,S.D.,
1987,Tenn.,
1987,Texas,2.501946658
1987,Utah,
1987,Va.,0.016564768
1987,Vt.,4.001724379
1987,Wash.,1.034506615
1987,Wis.,3.027545689
1987,W.Va.,
1987,Wyo.,
1988,Alaska,0.182762232
1988,Ala.,0.024812529
1988,Ark.,
1988,Ariz.,0.082822937
1988,Calif.,2.515558472
1988,Colo.,3.541100269
1988,Conn.,0.517755512
1988,D.C.,
1988,Del.,
1988,Fla.,1.321441416
1988,Ga.,
1988,Hawaii,1.827171502
1988,Iowa,
1988,Idaho,
1988,Ill.,0.446984877
1988,Ind.,1.03191832
1988,Kan.,0.040439186
1988,Ky.,0.951783724
1988,La.,
1988,Mass.,0.083118914
1988,Md.,0.317305795
1988,Maine,0.655758668
1988,Mich.,0.335015797
1988,Minn.,0.484087692
1988,Mo.,0.41210166
1988,Miss.,1.243071334
1988,Mont.,9.629381369
1988,N.C.,0.030462455
1988,N.D.,
1988,Neb.,
1988,N.H.,10.23066992
1988,N.J.,4.25829938
1988,N.M,
1988,Nev.,
1988,N.Y.,0.511591837
1988,Ohio,0.886490685
1988,Okla.,0.253943505
1988,Ore.,1.290056709
