"reg";"dep";"depcom";"dciris";"an";"typequ";"nb_equip"
"504";"32";"02";"02433";"02433";"2016";"A504";1
"505";"32";"02";"02434";"02434";"2016";"A504";1
"506";"32";"02";"02438";"02438";"2016";"A504";2
"507";"32";"02";"02439";"02439";"2016";"A504";1
"508";"32";"02";"02440";"02440";"2016";"A504";1
"509";"32";"02";"02450";"02450";"2016";"A504";3
"510";"32";"02";"02461";"02461";"2016";"A504";2
"511";"32";"02";"02464";"02464";"2016";"A504";1
"512";"32";"02";"02467";"02467";"2016";"A504";1
"513";"32";"02";"02468";"02468";"2016";"A504";3
"514";"32";"02";"02469";"02469";"2016";"A504";1
"515";"32";"02";"02471";"02471";"2016";"A504";2
"516";"32";"02";"02477";"02477";"2016";"A504";3
"517";"32";"02";"02478";"02478";"2016";"A504";1
"518";"32";"02";"02481";"02481";"2016";"A504";1
"519";"32";"02";"02484";"02484";"2016";"A504";1
"520";"32";"02";"02487";"02487";"2016";"A504";1
"521";"32";"02";"02492";"02492";"2016";"A504";1
"522";"32";"02";"02495";"02495";"2016";"A504";1
"523";"32";"02";"02502";"02502";"2016";"A504";3
"524";"32";"02";"02504";"02504";"2016";"A504";2
"525";"32";"02";"02509";"02509";"2016";"A504";2
"526";"32";"02";"02521";"02521";"2016";"A504";1
"527";"32";"02";"02541";"02541";"2016";"A504";1
"528";"32";"02";"02543";"02543";"2016";"A504";4
"529";"32";"02";"02548";"02548";"2016";"A504";1
"530";"32";"02";"02549";"02549";"2016";"A504";1
"531";"32";"02";"02552";"02552";"2016";"A504";1
"532";"32";"02";"02555";"02555";"2016";"A504";5
"533";"32";"02";"02558";"02558";"2016";"A504";5
"534";"32";"02";"02567";"02567";"2016";"A504";2
"535";"32";"02";"02575";"02575";"2016";"A504";3
"536";"32";"02";"02576";"02576";"2016";"A504";1
"537";"32";"02";"02586";"02586";"2016";"A504";1
"538";"32";"02";"02589";"02589";"2016";"A504";1
"539";"32";"02";"02600";"02600";"2016";"A504";1
"540";"32";"02";"02601";"02601";"2016";"A504";1
"541";"32";"02";"02602";"02602";"2016";"A504";2
"542";"32";"02";"02608";"02608";"2016";"A504";1
"543";"32";"02";"02610";"02610";"2016";"A504";2
"544";"32";"02";"02613";"02613";"2016";"A504";1
"545";"32";"02";"02618";"02618";"2016";"A504";1
"546";"32";"02";"02645";"02645";"2016";"A504";1
"547";"32";"02";"02648";"02648";"2016";"A504";3
"548";"32";"02";"02653";"02653";"2016";"A504";1
"549";"32";"02";"02658";"02658";"2016";"A504";1
"550";"32";"02";"02670";"02670";"2016";"A504";1
"551";"32";"02";"02673";"02673";"2016";"A504";1
"552";"32";"02";"02676";"02676";"2016";"A504";3
"553";"32";"02";"02680";"02680";"2016";"A504";2
"554";"32";"02";"02684";"02684";"2016";"A504";3
"555";"32";"02";"02685";"02685";"2016";"A504";1
"556";"32";"02";"02687";"02687";"2016";"A504";1
"557";"32";"02";"02691";"02691_0101";"2016";"A504";23
"558";"32";"02";"02691";"02691_0102";"2016";"A504";19
"559";"32";"02";"02691";"02691_0103";"2016";"A504";23
"560";"32";"02";"02691";"02691_0104";"2016";"A504";3
"561";"32";"02";"02691";"02691_0201";"2016";"A504";7
"562";"32";"02";"02691";"02691_0202";"2016";"A504";1
"563";"32";"02";"02691";"02691_0210";"2016";"A504";3
"564";"32";"02";"02691";"02691_0301";"2016";"A504";9
"565";"32";"02";"02691";"02691_0302";"2016";"A504";2
"566";"32";"02";"02691";"02691_0303";"2016";"A504";2
"567";"32";"02";"02691";"02691_0304";"2016";"A504";13
"568";"32";"02";"02691";"02691_0401";"2016";"A504";5
"569";"32";"02";"02691";"02691_0402";"2016";"A504";5
"570";"32";"02";"02691";"02691_0501";"2016";"A504";9
"571";"32";"02";"02691";"02691_0503";"2016";"A504";5
"572";"32";"02";"02691";"02691_0504";"2016";"A504";3
"573";"32";"02";"02691";"02691_0505";"2016";"A504";4
"574";"32";"02";"02691";"02691_0601";"2016";"A504";14
"575";"32";"02";"02697";"02697";"2016";"A504";1
"576";"32";"02";"02701";"02701";"2016";"A504";1
"577";"32";"02";"02702";"02702";"2016";"A504";1
"578";"32";"02";"02703";"02703";"2016";"A504";1
"579";"32";"02";"02706";"02706";"2016";"A504";1
"580";"32";"02";"02710";"02710";"2016";"A504";1
"581";"32";"02";"02718";"02718";"2016";"A504";1
"582";"32";"02";"02719";"02719";"2016";"A504";1
"583";"32";"02";"02720";"02720";"2016";"A504";7
"584";"32";"02";"02722";"02722_0101";"2016";"A504";3
"585";"32";"02";"02722";"02722_0103";"2016";"A504";3
"586";"32";"02";"02722";"02722_0201";"2016";"A504";1
"587";"32";"02";"02722";"02722_0501";"2016";"A504";9
"588";"32";"02";"02722";"02722_0502";"2016";"A504";11
"589";"32";"02";"02722";"02722_0503";"2016";"A504";29
"590";"32";"02";"02722";"02722_0601";"2016";"A504";4
"591";"32";"02";"02722";"02722_0701";"2016";"A504";4
"592";"32";"02";"02722";"02722_0801";"2016";"A504";2
"593";"32";"02";"02722";"02722_0901";"2016";"A504";11
"594";"32";"02";"02730";"02730";"2016";"A504";1
"595";"32";"02";"02733";"02733";"2016";"A504";1
"596";"32";"02";"02738";"02738_0301";"2016";"A504";7
"597";"32";"02";"02738";"02738_0302";"2016";"A504";10
"598";"32";"02";"02738";"02738_0401";"2016";"A504";3
"599";"32";"02";"02752";"02752";"2016";"A504";1
"600";"32";"02";"02755";"02755";"2016";"A504";1
"601";"32";"02";"02756";"02756";"2016";"A504";1
"602";"32";"02";"02757";"02757";"2016";"A504";1
"603";"32";"02";"02758";"02758";"2016";"A504";5
"604";"32";"02";"02770";"02770";"2016";"A504";5
"605";"32";"02";"02775";"02775";"2016";"A504";1
"606";"32";"02";"02776";"02776";"2016";"A504";1
"607";"32";"02";"02780";"02780";"2016";"A504";1
"608";"32";"02";"02785";"02785";"2016";"A504";2
"609";"32";"02";"02789";"02789";"2016";"A504";4
"610";"32";"02";"02794";"02794";"2016";"A504";1
"611";"32";"02";"02795";"02795";"2016";"A504";4
"612";"32";"02";"02796";"02796";"2016";"A504";1
"613";"32";"02";"02798";"02798";"2016";"A504";1
"614";"32";"02";"02802";"02802";"2016";"A504";1
"615";"32";"02";"02803";"02803";"2016";"A504";2
"616";"32";"02";"02805";"02805";"2016";"A504";3
"617";"32";"02";"02806";"02806";"2016";"A504";1
"618";"32";"02";"02810";"02810_0000";"2016";"A504";4
"619";"32";"02";"02810";"02810_0102";"2016";"A504";7
"620";"32";"02";"02810";"02810_0202";"2016";"A504";8
"621";"32";"02";"02810";"02810_0302";"2016";"A504";3
"622";"32";"02";"02810";"02810_0401";"2016";"A504";2
"623";"32";"02";"02818";"02818";"2016";"A504";1
"624";"32";"02";"02820";"02820";"2016";"A504";5
"625";"32";"02";"02827";"02827";"2016";"A504";1
"626";"32";"02";"02830";"02830";"2016";"A504";3
"627";"32";"02";"02833";"02833";"2016";"A504";1
"628";"84";"03";"03001";"03001";"2016";"A504";6
"629";"84";"03";"03002";"03002";"2016";"A504";2
"630";"84";"03";"03003";"03003";"2016";"A504";3
"631";"84";"03";"03006";"03006";"2016";"A504";1
"632";"84";"03";"03008";"03008";"2016";"A504";1
"633";"84";"03";"03010";"03010";"2016";"A504";1
"634";"84";"03";"03011";"03011";"2016";"A504";2
"635";"84";"03";"03012";"03012";"2016";"A504";1
"636";"84";"03";"03013";"03013";"2016";"A504";6
"637";"84";"03";"03018";"03018";"2016";"A504";1
"638";"84";"03";"03019";"03019";"2016";"A504";2
"639";"84";"03";"03022";"03022";"2016";"A504";3
"640";"84";"03";"03023";"03023_0000";"2016";"A504";2
"641";"84";"03";"03023";"03023_0101";"2016";"A504";2
"642";"84";"03";"03023";"03023_0102";"2016";"A504";3
"643";"84";"03";"03023";"03023_0103";"2016";"A504";7
"644";"84";"03";"03023";"03023_0104";"2016";"A504";11
"645";"84";"03";"03024";"03024";"2016";"A504";1
"646";"84";"03";"03025";"03025";"2016";"A504";2
"647";"84";"03";"03026";"03026";"2016";"A504";1
"648";"84";"03";"03027";"03027";"2016";"A504";2
"649";"84";"03";"03029";"03029";"2016";"A504";2
"650";"84";"03";"03032";"03032";"2016";"A504";1
"651";"84";"03";"03033";"03033";"2016";"A504";2
"652";"84";"03";"03034";"03034";"2016";"A504";1
"653";"84";"03";"03035";"03035";"2016";"A504";1
"654";"84";"03";"03036";"03036";"2016";"A504";4
"655";"84";"03";"03037";"03037";"2016";"A504";1
"656";"84";"03";"03039";"03039";"2016";"A504";1
"657";"84";"03";"03041";"03041";"2016";"A504";1
"658";"84";"03";"03043";"03043";"2016";"A504";6
"659";"84";"03";"03044";"03044";"2016";"A504";2
"660";"84";"03";"03045";"03045";"2016";"A504";2
"661";"84";"03";"03046";"03046";"2016";"A504";1
"662";"84";"03";"03048";"03048";"2016";"A504";4
"663";"84";"03";"03049";"03049";"2016";"A504";1
"664";"84";"03";"03050";"03050";"2016";"A504";1
"665";"84";"03";"03053";"03053";"2016";"A504";2
"666";"84";"03";"03055";"03055";"2016";"A504";1
"667";"84";"03";"03056";"03056";"2016";"A504";1
"668";"84";"03";"03057";"03057";"2016";"A504";1
"669";"84";"03";"03060";"03060";"2016";"A504";3
"670";"84";"03";"03061";"03061";"2016";"A504";1
"671";"84";"03";"03062";"03062";"2016";"A504";6
"672";"84";"03";"03063";"03063";"2016";"A504";2
"673";"84";"03";"03064";"03064";"2016";"A504";1
"674";"84";"03";"03065";"03065";"2016";"A504";1
"675";"84";"03";"03066";"03066";"2016";"A504";2
"676";"84";"03";"03067";"03067";"2016";"A504";1
"677";"84";"03";"03069";"03069";"2016";"A504";1
"678";"84";"03";"03071";"03071";"2016";"A504";1
"679";"84";"03";"03073";"03073";"2016";"A504";1
"680";"84";"03";"03074";"03074";"2016";"A504";2
"681";"84";"03";"03076";"03076";"2016";"A504";2
"682";"84";"03";"03077";"03077";"2016";"A504";1
"683";"84";"03";"03078";"03078";"2016";"A504";1
"684";"84";"03";"03080";"03080";"2016";"A504";1
"685";"84";"03";"03082";"03082_0101";"2016";"A504";1
"686";"84";"03";"03082";"03082_0102";"2016";"A504";14
"687";"84";"03";"03082";"03082_0103";"2016";"A504";3
"688";"84";"03";"03084";"03084";"2016";"A504";4
"689";"84";"03";"03085";"03085";"2016";"A504";1
"690";"84";"03";"03087";"03087";"2016";"A504";1
"691";"84";"03";"03093";"03093";"2016";"A504";1
"692";"84";"03";"03094";"03094";"2016";"A504";3
"693";"84";"03";"03095";"03095_0101";"2016";"A504";10
"694";"84";"03";"03095";"03095_0102";"2016";"A504";1
"695";"84";"03";"03095";"03095_0103";"2016";"A504";5
"696";"84";"03";"03095";"03095_0105";"2016";"A504";2
"697";"84";"03";"03095";"03095_0106";"2016";"A504";2
"698";"84";"03";"03095";"03095_0111";"2016";"A504";7
"699";"84";"03";"03098";"03098";"2016";"A504";4
"700";"84";"03";"03099";"03099";"2016";"A504";2
"701";"84";"03";"03100";"03100";"2016";"A504";2
"702";"84";"03";"03101";"03101_0101";"2016";"A504";5
"703";"84";"03";"03101";"03101_0102";"2016";"A504";6
"704";"84";"03";"03101";"03101_0103";"2016";"A504";2
"705";"84";"03";"03102";"03102";"2016";"A504";8
"706";"84";"03";"03104";"03104";"2016";"A504";1
"707";"84";"03";"03105";"03105";"2016";"A504";1
"708";"84";"03";"03106";"03106";"2016";"A504";3
"709";"84";"03";"03107";"03107";"2016";"A504";5
"710";"84";"03";"03108";"03108";"2016";"A504";1
"711";"84";"03";"03110";"03110";"2016";"A504";1
"712";"84";"03";"03111";"03111";"2016";"A504";4
"713";"84";"03";"03112";"03112";"2016";"A504";1
"714";"84";"03";"03113";"03113";"2016";"A504";1
"715";"84";"03";"03117";"03117";"2016";"A504";1
"716";"84";"03";"03118";"03118_0101";"2016";"A504";10
"717";"84";"03";"03118";"03118_0102";"2016";"A504";7
"718";"84";"03";"03119";"03119";"2016";"A504";1
"719";"84";"03";"03120";"03120";"2016";"A504";1
"720";"84";"03";"03121";"03121";"2016";"A504";1
"721";"84";"03";"03122";"03122";"2016";"A504";1
"722";"84";"03";"03126";"03126";"2016";"A504";1
"723";"84";"03";"03127";"03127";"2016";"A504";2
"724";"84";"03";"03128";"03128";"2016";"A504";2
"725";"84";"03";"03129";"03129";"2016";"A504";1
"726";"84";"03";"03130";"03130";"2016";"A504";4
"727";"84";"03";"03131";"03131";"2016";"A504";1
"728";"84";"03";"03132";"03132";"2016";"A504";1
"729";"84";"03";"03135";"03135";"2016";"A504";1
"730";"84";"03";"03138";"03138";"2016";"A504";9
"731";"84";"03";"03139";"03139";"2016";"A504";2
"732";"84";"03";"03141";"03141";"2016";"A504";2
"733";"84";"03";"03146";"03146";"2016";"A504";1
"734";"84";"03";"03149";"03149";"2016";"A504";1
"735";"84";"03";"03152";"03152";"2016";"A504";1
"736";"84";"03";"03154";"03154";"2016";"A504";1
"737";"84";"03";"03155";"03155";"2016";"A504";5
"738";"84";"03";"03156";"03156";"2016";"A504";3
"739";"84";"03";"03158";"03158";"2016";"A504";1
"740";"84";"03";"03159";"03159";"2016";"A504";2
"741";"84";"03";"03161";"03161";"2016";"A504";1
"742";"84";"03";"03164";"03164";"2016";"A504";2
"743";"84";"03";"03165";"03165";"2016";"A504";4
"744";"84";"03";"03167";"03167";"2016";"A504";1
"745";"84";"03";"03168";"03168";"2016";"A504";2
"746";"84";"03";"03169";"03169";"2016";"A504";1
"747";"84";"03";"03170";"03170";"2016";"A504";1
"748";"84";"03";"03172";"03172";"2016";"A504";1
"749";"84";"03";"03173";"03173";"2016";"A504";1
"750";"84";"03";"03174";"03174";"2016";"A504";1
"751";"84";"03";"03175";"03175";"2016";"A504";1
"752";"84";"03";"03176";"03176";"2016";"A504";1
"753";"84";"03";"03177";"03177";"2016";"A504";1
"754";"84";"03";"03178";"03178";"2016";"A504";1
"755";"84";"03";"03179";"03179";"2016";"A504";1
"756";"84";"03";"03182";"03182";"2016";"A504";1
"757";"84";"03";"03183";"03183";"2016";"A504";1
"758";"84";"03";"03184";"03184";"2016";"A504";1
"759";"84";"03";"03185";"03185_0101";"2016";"A504";54
"760";"84";"03";"03185";"03185_0102";"2016";"A504";11
"761";"84";"03";"03185";"03185_0103";"2016";"A504";1
"762";"84";"03";"03185";"03185_0104";"2016";"A504";4
"763";"84";"03";"03185";"03185_0105";"2016";"A504";4
"764";"84";"03";"03185";"03185_0106";"2016";"A504";34
"765";"84";"03";"03185";"03185_0107";"2016";"A504";7
"766";"84";"03";"03185";"03185_0108";"2016";"A504";3
"767";"84";"03";"03185";"03185_0111";"2016";"A504";2
"768";"84";"03";"03185";"03185_0112";"2016";"A504";2
"769";"84";"03";"03185";"03185_0113";"2016";"A504";3
"770";"84";"03";"03185";"03185_0114";"2016";"A504";6
"771";"84";"03";"03185";"03185_0115";"2016";"A504";1
"772";"84";"03";"03185";"03185_0116";"2016";"A504";1
"773";"84";"03";"03185";"03185_0117";"2016";"A504";8
"774";"84";"03";"03186";"03186";"2016";"A504";5
"775";"84";"03";"03187";"03187";"2016";"A504";1
"776";"84";"03";"03190";"03190_0101";"2016";"A504";39
"777";"84";"03";"03190";"03190_0102";"2016";"A504";21
"778";"84";"03";"03190";"03190_0103";"2016";"A504";2
"779";"84";"03";"03190";"03190_0104";"2016";"A504";1
"780";"84";"03";"03190";"03190_0105";"2016";"A504";2
"781";"84";"03";"03190";"03190_0106";"2016";"A504";5
"782";"84";"03";"03190";"03190_0107";"2016";"A504";1
"783";"84";"03";"03190";"03190_0108";"2016";"A504";5
"784";"84";"03";"03190";"03190_0109";"2016";"A504";9
"785";"84";"03";"03191";"03191";"2016";"A504";1
"786";"84";"03";"03192";"03192";"2016";"A504";1
"787";"84";"03";"03194";"03194";"2016";"A504";3
"788";"84";"03";"03195";"03195";"2016";"A504";9
"789";"84";"03";"03196";"03196";"2016";"A504";1
"790";"84";"03";"03197";"03197";"2016";"A504";3
"791";"84";"03";"03200";"03200";"2016";"A504";1
"792";"84";"03";"03201";"03201";"2016";"A504";1
"793";"84";"03";"03202";"03202";"2016";"A504";3
"794";"84";"03";"03204";"03204";"2016";"A504";2
"795";"84";"03";"03205";"03205";"2016";"A504";2
"796";"84";"03";"03207";"03207";"2016";"A504";1
"797";"84";"03";"03209";"03209";"2016";"A504";1
"798";"84";"03";"03211";"03211";"2016";"A504";3
"799";"84";"03";"03212";"03212";"2016";"A504";1
"800";"84";"03";"03213";"03213";"2016";"A504";1
"801";"84";"03";"03217";"03217";"2016";"A504";1
"802";"84";"03";"03220";"03220";"2016";"A504";4
"803";"84";"03";"03221";"03221";"2016";"A504";3
"804";"84";"03";"03225";"03225";"2016";"A504";2
"805";"84";"03";"03226";"03226";"2016";"A504";1
"806";"84";"03";"03227";"03227";"2016";"A504";1
"807";"84";"03";"03233";"03233";"2016";"A504";1
"808";"84";"03";"03234";"03234";"2016";"A504";1
"809";"84";"03";"03235";"03235";"2016";"A504";2
"810";"84";"03";"03236";"03236";"2016";"A504";5
"811";"84";"03";"03237";"03237";"2016";"A504";2
"812";"84";"03";"03238";"03238";"2016";"A504";1
"813";"84";"03";"03239";"03239";"2016";"A504";1
"814";"84";"03";"03242";"03242";"2016";"A504";1
"815";"84";"03";"03245";"03245";"2016";"A504";1
"816";"84";"03";"03247";"03247";"2016";"A504";1
"817";"84";"03";"03248";"03248";"2016";"A504";3
"818";"84";"03";"03249";"03249";"2016";"A504";1
"819";"84";"03";"03251";"03251";"2016";"A504";1
"820";"84";"03";"03254";"03254_0101";"2016";"A504";14
"821";"84";"03";"03254";"03254_0102";"2016";"A504";8
"822";"84";"03";"03257";"03257";"2016";"A504";1
"823";"84";"03";"03260";"03260";"2016";"A504";1
"824";"84";"03";"03261";"03261";"2016";"A504";3
"825";"84";"03";"03262";"03262";"2016";"A504";6
"826";"84";"03";"03264";"03264";"2016";"A504";7
"827";"84";"03";"03266";"03266";"2016";"A504";1
"828";"84";"03";"03267";"03267";"2016";"A504";1
"829";"84";"03";"03271";"03271";"2016";"A504";3
"830";"84";"03";"03275";"03275";"2016";"A504";3
"831";"84";"03";"03277";"03277";"2016";"A504";1
"832";"84";"03";"03280";"03280";"2016";"A504";1
"833";"84";"03";"03281";"03281";"2016";"A504";1
"834";"84";"03";"03283";"03283";"2016";"A504";2
"835";"84";"03";"03286";"03286";"2016";"A504";5
"836";"84";"03";"03287";"03287";"2016";"A504";2
"837";"84";"03";"03288";"03288";"2016";"A504";3
"838";"84";"03";"03289";"03289";"2016";"A504";1
"839";"84";"03";"03293";"03293";"2016";"A504";1
"840";"84";"03";"03296";"03296";"2016";"A504";1
"841";"84";"03";"03297";"03297";"2016";"A504";5
"842";"84";"03";"03298";"03298";"2016";"A504";17
"843";"84";"03";"03300";"03300";"2016";"A504";1
"844";"84";"03";"03301";"03301";"2016";"A504";1
"845";"84";"03";"03302";"03302";"2016";"A504";1
"846";"84";"03";"03304";"03304";"2016";"A504";3
"847";"84";"03";"03305";"03305";"2016";"A504";2
"848";"84";"03";"03306";"03306";"2016";"A504";2
"849";"84";"03";"03307";"03307";"2016";"A504";1
"850";"84";"03";"03309";"03309";"2016";"A504";2
"851";"84";"03";"03310";"03310_0101";"2016";"A504";47
"852";"84";"03";"03310";"03310_0102";"2016";"A504";36
"853";"84";"03";"03310";"03310_0103";"2016";"A504";6
"854";"84";"03";"03310";"03310_0104";"2016";"A504";1
"855";"84";"03";"03310";"03310_0105";"2016";"A504";7
"856";"84";"03";"03310";"03310_0106";"2016";"A504";51
"857";"84";"03";"03310";"03310_0107";"2016";"A504";4
"858";"84";"03";"03310";"03310_0108";"2016";"A504";3
"859";"84";"03";"03310";"03310_0109";"2016";"A504";1
"860";"84";"03";"03310";"03310_0110";"2016";"A504";2
"861";"84";"03";"03311";"03311";"2016";"A504";1
"862";"84";"03";"03312";"03312";"2016";"A504";1
"863";"84";"03";"03315";"03315";"2016";"A504";4
"864";"84";"03";"03316";"03316";"2016";"A504";7
"865";"84";"03";"03317";"03317";"2016";"A504";1
"866";"84";"03";"03319";"03319";"2016";"A504";1
"867";"84";"03";"03320";"03320";"2016";"A504";2
"868";"84";"03";"03321";"03321_0101";"2016";"A504";3
"869";"84";"03";"03321";"03321_0102";"2016";"A504";2
"870";"84";"03";"03321";"03321_0103";"2016";"A504";1
"871";"84";"03";"03321";"03321_0105";"2016";"A504";2
"872";"84";"03";"03321";"03321_0106";"2016";"A504";4
"873";"93";"04";"04004";"04004";"2016";"A504";1
"874";"93";"04";"04006";"04006";"2016";"A504";44
"875";"93";"04";"04008";"04008";"2016";"A504";7
"876";"93";"04";"04017";"04017";"2016";"A504";1
"877";"93";"04";"04018";"04018";"2016";"A504";7
"878";"93";"04";"04019";"04019";"2016";"A504";33
"879";"93";"04";"04022";"04022";"2016";"A504";4
"880";"93";"04";"04023";"04023";"2016";"A504";1
"881";"93";"04";"04025";"04025";"2016";"A504";3
"882";"93";"04";"04033";"04033";"2016";"A504";3
"883";"93";"04";"04034";"04034";"2016";"A504";8
"884";"93";"04";"04036";"04036";"2016";"A504";3
"885";"93";"04";"04037";"04037";"2016";"A504";1
"886";"93";"04";"04039";"04039";"2016";"A504";31
"887";"93";"04";"04041";"04041";"2016";"A504";1
"888";"93";"04";"04045";"04045";"2016";"A504";6
"889";"93";"04";"04047";"04047";"2016";"A504";3
"890";"93";"04";"04049";"04049_0101";"2016";"A504";13
"891";"93";"04";"04049";"04049_0102";"2016";"A504";9
"892";"93";"04";"04053";"04053";"2016";"A504";1
"893";"93";"04";"04054";"04054";"2016";"A504";1
"894";"93";"04";"04061";"04061";"2016";"A504";6
"895";"93";"04";"04062";"04062";"2016";"A504";5
"896";"93";"04";"04063";"04063";"2016";"A504";1
"897";"93";"04";"04065";"04065";"2016";"A504";1
"898";"93";"04";"04068";"04068";"2016";"A504";1
"899";"93";"04";"04069";"04069";"2016";"A504";1
"900";"93";"04";"04070";"04070_0101";"2016";"A504";1
"901";"93";"04";"04070";"04070_0102";"2016";"A504";1
"902";"93";"04";"04070";"04070_0103";"2016";"A504";1
"903";"93";"04";"04070";"04070_0104";"2016";"A504";1
"904";"93";"04";"04070";"04070_0105";"2016";"A504";12
"905";"93";"04";"04070";"04070_0106";"2016";"A504";1
"906";"93";"04";"04070";"04070_0107";"2016";"A504";39
"907";"93";"04";"04070";"04070_0108";"2016";"A504";11
"908";"93";"04";"04073";"04073";"2016";"A504";13
"909";"93";"04";"04074";"04074";"2016";"A504";1
"910";"93";"04";"04076";"04076";"2016";"A504";8
"911";"93";"04";"04077";"04077";"2016";"A504";1
"912";"93";"04";"04079";"04079";"2016";"A504";1
"913";"93";"04";"04081";"04081";"2016";"A504";7
"914";"93";"04";"04086";"04086";"2016";"A504";1
"915";"93";"04";"04088";"04088";"2016";"A504";27
"916";"93";"04";"04093";"04093";"2016";"A504";1
